1348,CACHOEIRA DO ARARI,14,"",1,00439,1000439,PA
1349,CACHOEIRA DO PIRIA,14,"",1,00046,1000046,PA
1350,CACHOEIRA DO SUL,21,"",1,08559,1008559,RS
1351,CACHOEIRA DOS INDIOS,15,"",1,01967,1001967,PB
1352,CACHOEIRA DOURADA ,13,"",1,04195,1004195,MG
1353,CACHOEIRA GRANDE,10,"",1,00138,1000138,MA
1354,CACHOEIRAS DE MACACU,19,08,1,05815,1005815,RJ
1355,CACHOEIRINHA  ,27,"",1,00171,1000171,TO
1356,CACHOEIRO DE ITAPEMIRIM,8,"",1,05623,1005623,ES
1357,CACIMBA DE AREIA,15,"",1,01969,1001969,PB
1358,CACIMBA DE DENTRO,15,"",1,01971,1001971,PB
1359,CACIMBAS,15,"",1,00460,1000460,PB
1360,CACIMBINHAS,2,"",1,02723,1002723,AL
1361,CACIQUE DOBLE,21,"",1,08563,1008563,RS
1362,CACU,9,"",1,09285,1009285,GO
1363,CACULE,5,"",1,03399,1003399,BA
1364,CAEM,5,"",1,03401,1003401,BA
1365,CAETANOPOLIS,13,"",1,04197,1004197,MG
1366,CAETANOS,5,"",1,03269,1003269,BA
1367,CAETE,13,"",1,04199,1004199,MG
1368,CAETES,17,"",1,02363,1002363,PE
1369,CAETITE,5,"",1,03403,1003403,BA
1370,CAFARNAUM,5,"",1,03405,1003405,BA
1371,CAFEARA,16,"",1,07465,1007465,PR
1372,CAFEZAL DO SUL,16,"",1,05491,1005491,PR
1373,CAIANA,13,"",1,04201,1004201,MG
1374,CAIAPONIA,9,"",1,09287,1009287,GO
1375,CAIBATE,21,"",1,08565,1008565,RS
1376,CAIBI,24,"",1,08059,1008059,SC
1377,CAICARA,15,"",1,01973,1001973,PB
1378,CAICARA DO NORTE,20,"",1,00414,1000414,RN
1379,CAICARA DO RIO DO VENTO,20,"",1,01637,1001637,RN
1380,CAICO,20,"",1,01639,1001639,RN
1381,CAIRU,5,"",1,03407,1003407,BA
1382,CAJAPIO,10,"",1,00745,1000745,MA
1383,CAJARI,10,"",1,00747,1000747,MA
1384,CAJAZEIRAS,15,"",1,01975,1001975,PB
1385,CAJAZEIRAS DO PIAUI,18,"",1,00286,1000286,PI
1386,CAJAZEIRINHAS,15,"",1,00462,1000462,PB
1387,CAJUEIRO,2,"",1,02725,1002725,AL
1388,CAJUEIRO DA PRAIA,18,"",1,00288,1000288,PI
1389,CAJURI,13,"",1,04203,1004203,MG
1390,CALCADO,17,"",1,02365,1002365,PE
1391,CALCOENE,3,"",1,00603,1000603,AP
1392,CALDAS,13,"",1,04205,1004205,MG
1393,CALDAS BRANDAO,15,"",1,01977,1001977,PB
1394,CALDAS NOVAS,9,"",1,09289,1009289,GO
1395,CALDAZINHA,9,"",1,00031,1000031,GO
1396,CALDEIRAO GRANDE,5,"",1,03409,1003409,BA
1397,CALDEIRAO GRANDE DO PIAUI,18,"",1,02271,1002271,PI
1398,CALIFORNIA,16,"",1,07467,1007467,PR
1399,CALMON,24,"",1,05553,1005553,SC
1400,CALUMBI,17,"",1,02367,1002367,PE
1401,CAMACAN,5,"",1,03411,1003411,BA
1402,CAMACARI,5,"",1,03413,1003413,BA
1403,CAMACHO,13,"",1,04207,1004207,MG
1404,CAMALAU,15,"",1,01979,1001979,PB
1405,CAMAMU,5,"",1,03415,1003415,BA
1406,CAMANDUCAIA,13,"",1,04209,1004209,MG
1407,CAMAPUA,12,"",1,09049,1009049,MS
1408,CAMAQUA,21,"",1,08569,1008569,RS
1409,CAMARAGIBE,17,"",1,02629,1002629,PE
1410,CAMARGO,21,"",1,08447,1008447,RS
1411,CAMBARA,16,"",1,07469,1007469,PR
1412,CAMBARA DO SUL,21,"",1,08571,1008571,RS
1413,CAMBE,16,"",1,07471,1007471,PR
1414,CAMBIRA,16,"",1,07473,1007473,PR
1415,CAMBORIU,24,"",1,08061,1008061,SC
1416,CAMBUCI,19,09,1,05817,1005817,RJ
1417,CAMBUI,13,"",1,04211,1004211,MG
1418,CAMBUQUIRA,13,"",1,04213,1004213,MG
1419,CAMETA,14,"",1,00441,1000441,PA
1420,CAMOCIM,6,"",1,01351,1001351,CE
1421,CAMOCIM DE SAO FELIX,17,"",1,02369,1002369,PE
1422,CAMPANARIO,13,"",1,04215,1004215,MG
1423,CAMPANHA,13,"",1,04217,1004217,MG
1424,CAMPESTRE,2,"",1,00560,1000560,AL
1425,CAMPESTRE DA SERRA,21,"",1,06013,1006013,RS
1426,CAMPESTRE DE GOIAS,9,"",1,09291,1009291,GO
1427,CAMPESTRE DO MARANHAO,10,"",1,00140,1000140,MA
1428,CAMPINA DA LAGOA,16,"",1,07475,1007475,PR
1429,CAMPINA DAS MISSOES,21,"",1,08573,1008573,RS
1430,CAMPINA DO SIMAO,16,"",1,00840,1000840,PR
1431,CAMPINA GRANDE,15,"",1,01981,1001981,PB
1432,CAMPINA GRANDE DO SUL,16,"",1,07477,1007477,PR
1433,CAMPINA VERDE,13,"",1,04221,1004221,MG
1434,CAMPINACU,9,"",1,09687,1009687,GO
1435,CAMPINAPOLIS,11,"",1,09863,1009863,MT
1436,CAMPINAS DO PIAUI,18,"",1,01041,1001041,PI
1437,CAMPINAS DO SUL,21,"",1,08575,1008575,RS
1438,CAMPINORTE,9,"",1,09293,1009293,GO
1439,CAMPO ALEGRE,2,"",1,02727,1002727,AL
1440,CAMPO ALEGRE DE GOIAS,9,"",1,09295,1009295,GO
1441,CAMPO ALEGRE DE LOURDES,5,"",1,03417,1003417,BA
1442,CAMPO ALEGRE DO FIDALGO,18,"",1,00290,1000290,PI
1443,CAMPO AZUL,13,"",1,00580,1000580,MG
1444,CAMPO BELO,13,"",1,04223,1004223,MG
1445,CAMPO BELO DO SUL,24,"",1,08065,1008065,SC
1446,CAMPO BOM,21,"",1,08577,1008577,RS
1447,CAMPO BONITO,16,"",1,08475,1008475,PR
1448,CAMPO DO BRITO,26,"",1,03119,1003119,SE
1449,CAMPO DO MEIO,13,"",1,04225,1004225,MG
1450,CAMPO DO TENENTE,16,"",1,07479,1007479,PR
1451,CAMPO ERE,24,"",1,08067,1008067,SC
1452,CAMPO FLORIDO,13,"",1,04227,1004227,MG
1453,CAMPO FORMOSO,5,"",1,03419,1003419,BA
1454,CAMPO GRANDE  ,2,"",1,02729,1002729,AL
1455,CAMPO GRANDE DO PIAUI,18,"",1,00292,1000292,PI
1456,CAMPO LARGO,16,"",1,07481,1007481,PR
1457,CAMPO LARGO DO PIAUI,18,"",1,00294,1000294,PI
1458,CAMPO MAGRO,16,"",1,00842,1000842,PR
1459,CAMPO MAIOR,18,"",1,01043,1001043,PI
1460,CAMPO MOURAO,16,"",1,07483,1007483,PR
1461,CAMPO NOVO,21,"",1,08579,1008579,RS
1462,CAMPO NOVO DE RONDONIA,22,"",1,00679,1000679,RO
1463,CAMPO NOVO DO PARECIS,11,"",1,09777,1009777,MT
1464,CAMPO REDONDO,20,"",1,01641,1001641,RN
1465,CAMPO VERDE,11,"",1,09779,1009779,MT
1466,CAMPOS DOS GOYTACAZES,19,10,1,05819,1005819,RJ
1467,CAMPOS ALTOS,13,"",1,04229,1004229,MG
1468,CAMPOS BELOS,9,"",1,09297,1009297,GO
1469,CAMPOS BORGES,21,"",1,08445,1008445,RS
1470,CAMPOS DE JULIO,11,"",1,01032,1001032,MT
1471,CAMPOS GERAIS,13,"",1,04231,1004231,MG
1472,CAMPOS LINDOS,27,"",1,00173,1000173,TO
1473,CAMPOS NOVOS,24,"",1,08069,1008069,SC
1474,CAMPOS SALES,6,"",1,01353,1001353,CE
1475,CAMPOS VERDES,9,"",1,09781,1009781,GO
1476,CAMUTANGA,17,"",1,02371,1002371,PE
1477,CANA VERDE,13,"",1,04237,1004237,MG
1478,CANAA,13,"",1,04233,1004233,MG
1479,CANAA DOS CARAJAS,14,"",1,00048,1000048,PA
1480,CANABRAVA DO NORTE,11,"",1,00129,1000129,MT
1481,CANAPI,2,"",1,02731,1002731,AL
1482,CANAPOLIS,5,"",1,03421,1003421,BA
1483,CANARANA,5,"",1,03423,1003423,BA
1484,CANAVIEIRAS,5,"",1,03425,1003425,BA
1485,CANAVIEIRA,18,"",1,02247,1002247,PI
1486,CANDEAL,5,"",1,03427,1003427,BA
1487,CANDEIAS,5,"",1,03429,1003429,BA
1488,CANDEIAS DO JAMARI,22,"",1,00681,1000681,RO
1489,CANDELARIA,21,"",1,08581,1008581,RS
1490,CANDIBA,5,"",1,03431,1003431,BA
1491,CANDIDO DE ABREU,16,"",1,07485,1007485,PR
1492,CANDIDO GODOI,21,"",1,08583,1008583,RS
1493,CANDIDO MENDES,10,"",1,00749,1000749,MA
1494,CANDIDO SALES,5,"",1,03433,1003433,BA
1495,CANDIOTA,21,"",1,06083,1006083,RS
1496,CANDOI,16,"",1,05499,1005499,PR
1497,CANELA,21,"",1,08585,1008585,RS
1498,CANELINHA,24,"",1,08071,1008071,SC
1499,CANGUARETAMA,20,"",1,01643,1001643,RN
1500,CANGUCU,21,"",1,08587,1008587,RS
1501,CANHOBA,26,"",1,03121,1003121,SE
1502,CANHOTINHO,17,"",1,02373,1002373,PE
1503,CANINDE,6,"",1,01355,1001355,CE
1504,CANINDE DE SAO FRANCISCO,26,"",1,03123,1003123,SE
1505,CANOAS,21,"",1,08589,1008589,RS
1506,CANOINHAS,24,"",1,08073,1008073,SC
1507,CANSANCAO,5,"",1,03435,1003435,BA
1508,CANTAGALO,13,"",1,00582,1000582,MG
1509,CANTANHEDE,10,"",1,00751,1000751,MA
1510,CANTO DO BURITI,18,"",1,01045,1001045,PI
1511,CANUDOS,5,"",1,03085,1003085,BA
1512,CANUTAMA,4,"",1,00219,1000219,AM
1513,CAPANEMA,14,"",1,00443,1000443,PA
1514,CAPAO ALTO,24,"",1,00906,1000906,SC
1515,CAPAO DA CANOA,21,"",1,08915,1008915,RS
1516,CAPAO DO LEAO,21,"",1,08973,1008973,RS
1517,CAPARAO,13,"",1,04241,1004241,MG
1518,CAPELA,2,"",1,02733,1002733,AL
1519,CAPELA DE SANTANA,21,"",1,08443,1008443,RS
1520,CAPELA DO ALTO ALEGRE,5,"",1,03081,1003081,BA
1521,CAPELA NOVA,13,"",1,04243,1004243,MG
1522,CAPELINHA,13,"",1,04245,1004245,MG
1523,CAPETINGA,13,"",1,04247,1004247,MG
1524,CAPIM,15,"",1,00464,1000464,PB
1525,CAPIM BRANCO,13,"",1,04249,1004249,MG
1526,CAPIM GROSSO,5,"",1,03083,1003083,BA
1527,CAPINOPOLIS,13,"",1,04251,1004251,MG
1528,CAPINZAL,24,"",1,08075,1008075,SC
1529,CAPINZAL DO NORTE,10,"",1,00142,1000142,MA
1530,CAPISTRANO,6,"",1,01357,1001357,CE
1531,CAPITAO,21,"",1,06025,1006025,RS
1532,CAPITAO ANDRADE,13,"",1,02651,1002651,MG
1533,CAPITAO DE CAMPOS,18,"",1,01047,1001047,PI
1534,CAPITAO ENEAS,13,"",1,04253,1004253,MG
1535,CAPITAO GERVASIO OLIVEIRA,18,"",1,00296,1000296,PI
1536,CAPITAO LEONIDAS MARQUES,16,"",1,07489,1007489,PR
1537,CAPITAO POCO,14,"",1,00445,1000445,PA
1538,CAPITOLIO,13,"",1,04255,1004255,MG
1539,CAPIVARI DE BAIXO,24,"",1,05545,1005545,SC
1540,CAPIVARI DO SUL,21,"",1,00962,1000962,RS
1541,CAPIXABA,1,"",1,00647,1000647,AC
1542,CAPOEIRAS,17,"",1,02375,1002375,PE
1543,CAPUTIRA,13,"",1,04257,1004257,MG
1544,CARAA,21,"",1,00964,1000964,RS
1545,CARACARAI,23,"",1,00303,1000303,RR
1546,CARACOL ,18,"",1,01049,1001049,PI
1547,CARAI,13,"",1,04259,1004259,MG
1548,CARAIBAS,5,"",1,03271,1003271,BA
1549,CARAMBEI,16,"",1,00844,1000844,PR
1550,CARANAIBA,13,"",1,04261,1004261,MG
1551,CARANDAI,13,"",1,04263,1004263,MG
1552,CARANGOLA,13,"",1,04265,1004265,MG
1553,CARAPEBUS,19,"",1,00772,1000772,RJ
1554,CARATINGA,13,"",1,04267,1004267,MG
1555,CARAUARI,4,"",1,00221,1000221,AM
1556,CARAUBAS,15,"",1,00466,1000466,PB
1557,CARAUBAS DO PIAUI,18,"",1,00298,1000298,PI
1558,CARAVELAS,5,"",1,03437,1003437,BA
1559,CARAZINHO,21,"",1,08591,1008591,RS
1560,CARBONITA,13,"",1,04269,1004269,MG
1561,CARDEAL DA SILVA,5,"",1,03439,1003439,BA
1562,CARDOSO MOREIRA,19,"",1,02915,1002915,RJ
1563,CAREACU,13,"",1,04271,1004271,MG
1564,CAREIRO,4,"",1,00223,1000223,AM
1565,CARIACICA,8,"",1,05625,1005625,ES
1566,CARIDADE,6,"",1,01359,1001359,CE
1567,CARIDADE DO PIAUI,18,"",1,00300,1000300,PI
1568,CARINHANHA,5,"",1,03441,1003441,BA
1569,CARIRA,26,"",1,03127,1003127,SE
1570,CARIRE,6,"",1,01361,1001361,CE
1571,CARIRI DO TOCANTINS,27,"",1,00327,1000327,TO
1572,CARIRIACU,6,"",1,01363,1001363,CE
1573,CARIUS,6,"",1,01365,1001365,CE
1574,CARLINDA,11,"",1,01034,1001034,MT
1575,CARLOPOLIS,16,"",1,07491,1007491,PR
1576,CARLOS BARBOSA,21,"",1,08593,1008593,RS
1577,CARLOS CHAGAS,13,"",1,04273,1004273,MG
1578,CARLOS GOMES,21,"",1,05961,1005961,RS
1579,CARMESIA,13,"",1,04275,1004275,MG
1580,CARMO,19,12,1,05823,1005823,RJ
1581,CARMO DA CACHOEIRA,13,"",1,04277,1004277,MG
1582,CARMO DA MATA,13,"",1,04279,1004279,MG
1583,CARMO DE MINAS,13,"",1,04281,1004281,MG
1584,CARMO DO CAJURU,13,"",1,04283,1004283,MG
1585,CARMO DO PARANAIBA,13,"",1,04285,1004285,MG
1586,CARMO DO RIO CLARO,13,"",1,04287,1004287,MG
1587,CARMO DO RIO VERDE,9,"",1,09299,1009299,GO
1588,CARMOLANDIA,27,"",1,00175,1000175,TO
1589,CARMOPOLIS,26,"",1,03129,1003129,SE
1590,CARMOPOLIS DE MINAS,13,"",1,04289,1004289,MG
1591,CARNAIBA,17,"",1,02377,1002377,PE
1592,CARNAUBA DOS DANTAS,20,"",1,01647,1001647,RN
1593,CARNAUBAIS,20,"",1,01649,1001649,RN
1594,CARNAUBAL,6,"",1,01367,1001367,CE
1595,CARNAUBEIRA DA PENHA,17,"",1,02635,1002635,PE
1596,CARNEIRINHO,13,"",1,02685,1002685,MG
1597,CARNEIROS,2,"",1,02735,1002735,AL
1598,CAROEBE,23,"",1,00030,1000030,RR
1599,CAROLINA,10,"",1,00753,1000753,MA
1600,CARPINA,17,"",1,02379,1002379,PE
1601,CARRANCAS,13,"",1,04291,1004291,MG
1602,CARRAPATEIRA,15,"",1,01983,1001983,PB
1603,CARRASCO BONITO,27,"",1,00177,1000177,TO
1604,CAREIRO DA VARZEA,4,"",1,00965,1000965,AM
1605,CARUARU,17,"",1,02381,1002381,PE
1606,CARUTAPERA,10,"",1,00755,1000755,MA
1607,CARVALHOPOLIS,13,"",1,04293,1004293,MG
1608,CARVALHOS,13,"",1,04295,1004295,MG
1609,CASA GRANDE,13,"",1,04297,1004297,MG
1610,CASA NOVA,5,"",1,03443,1003443,BA
1611,CASCA,21,"",1,08595,1008595,RS
1612,CASCALHO RICO,13,"",1,04299,1004299,MG
1613,CASCAVEL,6,"",1,01369,1001369,CE
1614,CASEARA,9,"",1,09717,,GO
1615,CASEIROS,21,"",1,08441,1008441,RS
1616,CASIMIRO DE ABREU,19,13,1,05825,1005825,RJ
1617,CASINHAS,17,"",1,00546,1000546,PE
1618,CASSERENGUE,15,"",1,00468,1000468,PB
1619,CASSIA,13,"",1,04301,1004301,MG
1620,CASSILANDIA,12,"",1,09057,1009057,MS
1621,CONCEICAO DA BARRA DE MIN,13,"",1,04303,,MG
1622,CASTANHAL,14,"",1,00447,1000447,PA
1623,CASTANHEIRA,11,"",1,09783,1009783,MT
1624,CASTANHEIRAS,22,"",1,00691,1000691,RO
1625,CASTELANDIA,9,"",1,00081,1000081,GO
1626,CASTELO,8,"",1,05627,1005627,ES
1627,CASTELO DO PIAUI,18,"",1,01051,1001051,PI
1628,CASTRO,16,"",1,07495,1007495,PR
1629,CASTRO ALVES,5,"",1,03445,1003445,BA
1630,CATAGUASES,13,"",1,04305,1004305,MG
1631,CATALAO,9,"",1,09301,1009301,GO
1632,CATANDUVAS,16,"",1,07497,1007497,PR
1633,CATARINA,6,"",1,01371,1001371,CE
1634,CATAS ALTAS,13,"",1,00584,1000584,MG
1635,CATAS ALTAS DA NORUEGA,13,"",1,04307,1004307,MG
1636,CATENDE,17,"",1,02383,1002383,PE
1637,CATINGUEIRA,15,"",1,01985,1001985,PB
1638,CATOLANDIA,5,"",1,03447,1003447,BA
1639,CATOLE DO ROCHA,15,"",1,01987,1001987,PB
1640,CATU,5,"",1,03449,1003449,BA
1641,CATUIPE,21,"",1,08597,1008597,RS
1642,CATUJI,13,"",1,02653,1002653,MG
1643,CATUNDA,6,"",1,00983,1000983,CE
1644,CATURAI,9,"",1,09303,1009303,GO
1645,CATURAMA,5,"",1,03273,1003273,BA
1646,CATURITE,15,"",1,00470,1000470,PB
1647,CATUTI,13,"",1,00586,1000586,MG
1648,CAUCAIA,6,"",1,01373,1001373,CE
1649,CAVALCANTE,9,"",1,09305,1009305,GO
1650,CAXAMBU,13,"",1,04309,1004309,MG
1651,CAXAMBU DO SUL,24,"",1,08079,1008079,SC
1652,CAXIAS,10,"",1,00757,1000757,MA
1653,CAXIAS DO SUL,21,"",1,08599,1008599,RS
1654,CAXINGO,18,"",1,00302,1000302,PI
1655,CEARA,6,"",1,10007,,CE
1656,CEARA-MIRIM,20,"",1,01651,1001651,RN
1657,CEDRAL,10,"",1,00759,1000759,MA
1658,CEDRO,6,"",1,01375,1001375,CE
1659,CEDRO DE SAO JOAO,26,"",1,03131,1003131,SE
1660,CEDRO DO ABAETE,13,"",1,04311,1004311,MG
1661,CELSO RAMOS,24,"",1,09943,1009943,SC
1662,CENTENARIO ,27,"",1,00343,1000343,TO
1663,CENTENARIO DO SUL,16,"",1,07499,1007499,PR
1664,CENTRAL,5,"",1,03451,1003451,BA
1665,CENTRAL DE MINAS,13,"",1,04313,1004313,MG
1666,CENTRAL DO MARANHAO,10,"",1,00144,1000144,MA
1667,CENTRALINA,13,"",1,04315,1004315,MG
1668,CENTRO DO GUILHERME,10,"",1,00146,1000146,MA
1669,CENTRO NOVO DO MARANHAO,10,"",1,00148,1000148,MA
1670,CERES,9,"",1,09307,1009307,GO
1671,CERRITO,21,"",1,00966,1000966,RS
1672,CERRO AZUL,16,"",1,07501,1007501,PR
1673,CERRO BRANCO,21,"",1,08439,1008439,RS
1674,CERRO GRANDE,21,"",1,08437,1008437,RS
1675,CERRO GRANDE DO SUL,21,"",1,08435,1008435,RS
1676,CERRO LARGO,21,"",1,08601,1008601,RS
1677,CERRO NEGRO,24,"",1,05567,1005567,SC
1678,CERRO CORA,20,"",1,01653,1001653,RN
1679,CEU AZUL,16,"",1,07957,1007957,PR
1680,CEZARINA,9,"",1,09785,1009785,GO
1681,CHA DE ALEGRIA,17,"",1,02387,1002387,PE
1682,CHA GRANDE,17,"",1,02389,1002389,PE
1683,CHA PRETA,2,"",1,02737,1002737,AL
1684,CHACARA,13,"",1,04317,1004317,MG
1685,CHALE,13,"",1,04319,1004319,MG
1686,CHAPADA,21,"",1,08603,1008603,RS
1687,CHAPADA DA NATIVIDADE,27,"",1,00080,1000080,TO
1688,CHAPADA DE AREIA,27,"",1,00078,1000078,TO
1689,CHAPADA DO NORTE,13,"",1,04321,1004321,MG
1690,CHAPADA DOS GUIMARAES,11,"",1,09059,1009059,MT
1691,CHAPADA GAUCHA,13,"",1,00588,1000588,MG
1692,CHAPADAO DO CEU,9,"",1,00073,1000073,GO
1693,CHAPADAO DO LAGEADO,24,"",1,00908,1000908,SC
1694,CHAPADINHA,10,"",1,00761,1000761,MA
1695,CHAPECO,24,"",1,08081,1008081,SC
1696,CHARQUEADAS,21,"",1,08693,1008693,RS
1697,CHARRUA,21,"",1,05965,1005965,RS
1698,CHAVAL,6,"",1,01377,1001377,CE
1699,CHAVES,14,"",1,00449,1000449,PA
1700,CHIADOR,13,"",1,04323,1004323,MG
1701,CHIAPETTA,21,"",1,08605,1008605,RS
1702,CHOPINZINHO,16,"",1,07503,1007503,PR
1703,CHORO,6,"",1,00993,1000993,CE
1704,CHOROZINHO,6,"",1,01239,1001239,CE
1705,CHORROCHO,5,"",1,03453,1003453,BA
1706,CHUI,21,"",1,00968,1000968,RS
1707,CHUVISCA,21,"",1,00970,1000970,RS
1708,CIANORTE,16,"",1,07505,1007505,PR
1709,CICERO DANTAS,5,"",1,03455,1003455,BA
1710,CIDADE GAUCHA,16,"",1,07507,1007507,PR
1711,CIDADE OCIDENTAL,9,"",1,00077,1000077,GO
1712,CIDELANDIA,10,"",1,00150,1000150,MA
1713,CIDREIRA,21,"",1,08433,1008433,RS
1714,CIPO,5,"",1,03457,1003457,BA
1715,CIPOTANEA,13,"",1,04325,1004325,MG
1716,CIRIACO,21,"",1,08607,1008607,RS
1717,CLARAVAL,13,"",1,04327,1004327,MG
1718,CLARO DOS POCOES,13,"",1,04329,1004329,MG
1719,CLAUDIA,11,"",1,09789,1009789,MT
1720,CLAUDIO,13,"",1,04331,1004331,MG
1721,CLEVELANDIA,16,"",1,07509,1007509,PR
1722,COARACI,5,"",1,03459,1003459,BA
1723,COARI,4,"",1,00225,1000225,AM
1724,COCAL,18,"",1,01053,1001053,PI
1725,COCAL DE TELHA,18,"",1,00304,1000304,PI
1726,COCAL DO SUL,24,"",1,05543,1005543,SC
1727,COCAL DOS ALVES,18,"",1,00306,1000306,PI
1728,COCALINHO,11,"",1,09865,1009865,MT
1729,COCALZINHO DE GOIAS,9,"",1,00055,1000055,GO
1730,COCOS,5,"",1,03461,1003461,BA
1731,CODAJAS,4,"",1,00227,1000227,AM
1732,CODO,10,"",1,00763,1000763,MA
1733,COELHO NETO,10,"",1,00765,1000765,MA
1734,COIMBRA,13,"",1,04333,1004333,MG
1735,COITE DO NOIA,2,"",1,02739,1002739,AL
1736,COIVARAS,18,"",1,00995,1000995,PI
1737,COXILHA,21,"",1,05797,1005797,RS
1738,COLARES,14,"",1,00451,1000451,PA
1739,COLATINA,8,"",1,05629,1005629,ES
1740,COLIDER,11,"",1,08979,1008979,MT
1741,COLONIA DO GURGUEIA,18,"",1,02249,1002249,PI
1742,COLONIA DO PIAUI,18,"",1,02253,1002253,PI
1743,COLINAS,10,"",1,00767,1000767,MA
1744,COLINAS DO SUL,9,"",1,09791,1009791,GO
1745,COLINAS DO TOCANTINS,27,"",1,09311,,TO
1746,COLMEIA,9,"",1,09529,,GO
1747,COLOMBO,16,"",1,07513,1007513,PR
1748,COLONIA LEOPOLDINA,2,"",1,02741,1002741,AL
1749,COLORADO,16,"",1,07515,1007515,PR
1750,COLUNA,13,"",1,04335,1004335,MG
1751,COMBINADO,9,"",1,09697,,GO
1752,COMENDADOR GOMES,13,"",1,04337,1004337,MG
1753,COMENDADOR LEVY GASPARIAN,19,00131,1,02927,1002927,RJ
1754,COMERCINHO,13,"",1,04339,1004339,MG
1755,COMODORO,11,"",1,09883,1009883,MT
1756,CONCEICAO,15,"",1,01989,1001989,PB
1757,CONCEICAO DA APARECIDA,13,"",1,04341,1004341,MG
1758,CONCEICAO DA BARRA,8,"",1,05631,1005631,ES
1759,CONCEICAO DA FEIRA,5,"",1,03463,1003463,BA
1760,CONCEICAO DAS ALAGOAS,13,"",1,04345,1004345,MG
1761,CONCEICAO DAS PEDRAS,13,"",1,04343,1004343,MG
1762,CONCEICAO DE IPANEMA,13,"",1,04347,1004347,MG
1763,CONCEICAO DE MACABU,19,14,1,05827,1005827,RJ
1764,CONCEICAO DO ALMEIDA,5,"",1,03465,1003465,BA
1765,CONCEICAO DO ARAGUAIA,14,"",1,00453,1000453,PA
1766,CONCEICAO DO CANINDE,18,"",1,01055,1001055,PI
1767,CONCEICAO DO CASTELO,8,"",1,05633,1005633,ES
1768,CONCEICAO DO COITE,5,"",1,03467,1003467,BA
1769,CONCEICAO DO JACUIPE,5,"",1,03469,1003469,BA
1770,CONCEICAO DO LAGO-ACU,10,"",1,00152,1000152,MA
1771,CONCEICAO DO MATO DENTRO,13,"",1,04349,1004349,MG
1772,CONCEICAO DO PARA,13,"",1,04351,1004351,MG
1773,CONCEICAO DO RIO VERDE,13,"",1,04353,1004353,MG
1774,CONCEICAO DO TOCANTINS,27,"",1,09313,,TO
1775,CONCEICAO DOS OUROS,13,"",1,04355,1004355,MG
1776,CONCORDIA,24,"",1,08083,1008083,SC
1777,CONCORDIA DO PARA,14,"",1,00579,1000579,PA
1778,CONDADO,15,"",1,01991,1001991,PB
1779,CONDE ,15,"",1,01993,1001993,PB
1780,CONDEUBA,5,"",1,03473,1003473,BA
1781,CONDOR,21,"",1,08611,1008611,RS
1782,CONEGO MARINHO,13,"",1,00590,1000590,MG
1783,CONFINS,13,"",1,00592,1000592,MG
1784,CONFRESA,11,"",1,00131,1000131,MT
1785,CONGO,15,"",1,01995,1001995,PB
1786,CONGONHAL,13,"",1,04357,1004357,MG
1787,CONGONHAS,13,"",1,04359,1004359,MG
1788,CONGONHAS DO NORTE,13,"",1,04361,1004361,MG
1789,CONGONHINHAS,16,"",1,07517,1007517,PR
1790,CONQUISTA,13,"",1,04363,1004363,MG
1791,CONSELHEIRO LAFAIETE,13,"",1,04365,1004365,MG
1792,CONSELHEIRO MAIRINCK,16,"",1,07519,1007519,PR
1793,CONSELHEIRO PENA,13,"",1,04367,1004367,MG
1794,CONSOLACAO,13,"",1,04369,1004369,MG
1795,CONSTANTINA,21,"",1,08613,1008613,RS
1796,CONTAGEM,13,"",1,04371,1004371,MG
1797,CONTENDA,16,"",1,07521,1007521,PR
1798,CONTENDAS DO SINCORA,5,"",1,03475,1003475,BA
1799,COQUEIRAL,13,"",1,04373,1004373,MG
1800,COQUEIRO SECO,2,"",1,02743,1002743,AL
1801,COQUEIROS DO SUL,21,"",1,05945,1005945,RS
1802,CORACAO DE JESUS,13,"",1,04375,1004375,MG
1803,CORACAO DE MARIA,5,"",1,03477,1003477,BA
1804,CORBELIA,16,"",1,07523,1007523,PR
1805,CORDEIRO,19,15,1,05829,1005829,RJ
1806,CORDEIROS,5,"",1,03479,1003479,BA
1807,CORDILHEIRA ALTA,24,"",1,05579,1005579,SC
1808,CORDISBURGO,13,"",1,04377,1004377,MG
1809,CORDISLANDIA,13,"",1,04379,1004379,MG
1810,COREAU,6,"",1,01381,1001381,CE
1811,COREMAS,15,"",1,01997,1001997,PB
1812,CORGUINHO,12,"",1,09061,1009061,MS
1813,CORIBE,5,"",1,03481,1003481,BA
1814,CORINTO,13,"",1,04381,1004381,MG
1815,CORNELIO PROCOPIO,16,"",1,07525,1007525,PR
1816,COROACI,13,"",1,04383,1004383,MG
1817,COROATA,10,"",1,00769,1000769,MA
1818,COROMANDEL,13,"",1,04385,1004385,MG
1819,CORONEL BARROS,21,"",1,06055,1006055,RS
1820,CORONEL BICACO,21,"",1,08615,1008615,RS
1821,CORONEL DOMINGOS SOARES,16,"",1,00846,1000846,PR
1822,CORONEL EZEQUIEL,20,"",1,01655,1001655,RN
1823,CORONEL FABRICIANO,13,"",1,04387,1004387,MG
1824,CORONEL FREITAS,24,"",1,08085,1008085,SC
1825,CORONEL JOAO PESSOA,20,"",1,01657,1001657,RN
1826,CORONEL JOAO SA,5,"",1,03483,1003483,BA
1827,CORONEL JOSE DIAS,18,"",1,02255,1002255,PI
1828,CORONEL MARTINS,24,"",1,05735,1005735,SC
